region,province,municipality,id_hh,id_ind,stratum,stratum_label,sex,cl_age,active,income_hh,unemployed,inactive,SR,nSR,weight
north,north_2,280,H397842,572680,15000,north_2_5,1,(0,14],0,25332.7473636808,0,1,0,1,1175.16666666667
north,north_2,280,H397107,570764,15000,north_2_5,2,(0,14],0,35017.1638651052,0,1,0,1,1175.16666666667
north,north_2,280,H397159,570913,15000,north_2_5,1,(0,14],0,0,0,1,0,1,1175.16666666667
north,north_2,280,H397474,571805,15000,north_2_5,2,(74,112],0,10724.6941517625,0,1,0,1,1175.16666666667
north,north_2,280,H398185,573327,15000,north_2_5,2,(54,64],1,28637.618657772,0,0,0,1,1175.16666666667
north,north_2,280,H397662,572264,15000,north_2_5,2,(44,54],1,11374.4748826565,0,0,0,1,1175.16666666667
north,north_2,280,H397143,570865,15000,north_2_5,1,(14,24],1,33473.6858883171,0,0,0,1,1175.16666666667
north,north_2,280,H397537,571975,15000,north_2_5,1,(44,54],1,16041.5042605694,0,0,0,1,1175.16666666667
north,north_2,280,H397877,572767,15000,north_2_5,1,(0,14],0,15968.2686684947,0,1,0,1,1175.16666666667
north,north_2,280,H397976,572959,15000,north_2_5,1,(24,34],1,56373.3165372824,0,0,0,1,1175.16666666667
north,north_2,280,H398209,573358,15000,north_2_5,1,(44,54],1,13378.0528356749,0,0,0,1,1175.16666666667
north,north_2,283,H400622,579044,15000,north_2_5,2,(24,34],1,24054.3874836787,0,0,0,1,1175.16666666667
north,north_2,283,H399779,576879,15000,north_2_5,1,(44,54],1,29950.1373760169,0,0,0,1,1175.16666666667
north,north_2,283,H400070,577682,15000,north_2_5,1,(14,24],1,14717.7520192154,0,0,0,1,1175.16666666667
north,north_2,283,H400627,579051,15000,north_2_5,1,(34,44],1,17004.2212176416,0,0,0,1,1175.16666666667
north,north_2,283,H400136,577858,15000,north_2_5,2,(34,44],1,23867.5351864689,0,0,0,1,1175.16666666667
north,north_2,283,H400043,577605,15000,north_2_5,1,(24,34],1,35622.9701263858,0,0,0,1,1175.16666666667
north,north_2,283,H400071,577684,15000,north_2_5,1,(44,54],1,45871.1264170674,0,0,0,1,1175.16666666667
north,north_2,283,H400077,577703,15000,north_2_5,2,(34,44],1,235.065683564907,0,0,0,1,1175.16666666667
north,north_2,283,H400571,578941,15000,north_2_5,1,(44,54],1,26079.3281501915,0,0,0,1,1175.16666666667
north,north_2,283,H400538,578874,15000,north_2_5,2,(44,54],1,23439.754408076,0,0,0,1,1175.16666666667
north,north_2,283,H399866,577125,15000,north_2_5,2,(14,24],1,27281.8444948019,0,0,0,1,1175.16666666667
north,north_2,283,H399803,576944,15000,north_2_5,1,(14,24],1,26985.7491126831,0,0,0,1,1175.16666666667
north,north_2,283,H399847,577066,15000,north_2_5,2,(0,14],0,18814.5559621193,0,1,0,1,1175.16666666667
north,north_2,283,H400495,578789,15000,north_2_5,2,(24,34],1,18658.6770071113,0,0,0,1,1175.16666666667
north,north_2,283,H400466,578722,15000,north_2_5,1,(14,24],1,15884.8268991737,0,0,0,1,1175.16666666667
north,north_2,283,H399842,577053,15000,north_2_5,2,(74,112],0,7320.09613901619,0,1,0,1,1175.16666666667
north,north_2,283,H400668,579124,15000,north_2_5,2,(44,54],1,10632.956252067,0,0,0,1,1175.16666666667
north,north_2,283,H400668,579125,15000,north_2_5,1,(14,24],1,10632.956252067,0,0,0,1,1175.16666666667
north,north_2,283,H399997,577487,15000,north_2_5,2,(0,14],0,6561.07361705353,0,1,0,1,1175.16666666667
north,north_2,283,H400703,579183,15000,north_2_5,1,(24,34],1,20451.3630328997,0,0,0,1,1175.16666666667
north,north_2,283,H399969,577418,15000,north_2_5,1,(44,54],1,9100.14438486879,0,0,0,1,1175.16666666667
north,north_2,283,H400332,578372,15000,north_2_5,1,(44,54],1,26145.3341768851,0,0,0,1,1175.16666666667
north,north_2,283,H400647,579082,15000,north_2_5,1,(34,44],0,4052.05628972089,1,0,0,1,1175.16666666667
north,north_2,283,H400189,578001,15000,north_2_5,2,(34,44],1,50108.7612775033,0,0,0,1,1175.16666666667
north,north_2,289,H408687,597269,15000,north_2_5,1,(54,64],1,14630.8274339995,0,0,0,1,1200.18181818182
north,north_2,289,H407854,595035,15000,north_2_5,2,(74,112],0,18506.4291569829,0,1,0,1,1200.18181818182
north,north_2,289,H409137,598315,15000,north_2_5,1,(54,64],1,32511.2263769673,0,0,0,1,1200.18181818182
north,north_2,289,H407971,595364,15000,north_2_5,2,(34,44],1,30218.8357753639,0,0,0,1,1200.18181818182
north,north_2,289,H407950,595297,15000,north_2_5,1,(64,74],1,74038.2713204107,0,0,0,1,1200.18181818182
north,north_2,289,H408422,596621,15000,north_2_5,2,(44,54],1,32126.6789767232,0,0,0,1,1200.18181818182
north,north_2,289,H407895,595137,15000,north_2_5,2,(24,34],1,19125.0564412024,0,0,0,1,1200.18181818182
north,north_2,289,H408469,596733,15000,north_2_5,1,(24,34],1,1145.02222602032,0,0,0,1,1200.18181818182
north,north_2,289,H408470,596735,15000,north_2_5,1,(24,34],1,27848.0422214858,0,0,0,1,1200.18181818182
north,north_2,289,H407700,594558,15000,north_2_5,2,(14,24],1,12815.709014379,0,0,0,1,1200.18181818182
north,north_2,289,H409252,598545,15000,north_2_5,2,(74,112],0,15929.9813764656,0,1,0,1,1200.18181818182
north,north_2,289,H408938,597870,15000,north_2_5,2,(24,34],1,10186.2460293629,0,0,0,1,1200.18181818182
north,north_2,289,H407765,594758,15000,north_2_5,1,(54,64],1,18866.8749356564,0,0,0,1,1200.18181818182
north,north_2,289,H407798,594862,15000,north_2_5,2,(0,14],0,58686.095147619,0,1,0,1,1200.18181818182
north,north_2,289,H408232,596104,15000,north_2_5,2,(64,74],1,12595.9054339601,0,0,0,1,1200.18181818182
north,north_2,289,H409600,599075,15000,north_2_5,2,(74,112],0,9968.00829465798,0,1,0,1,1200.18181818182
north,north_2,289,H409601,599076,15000,north_2_5,2,(44,54],1,12865.21257485,0,0,0,1,1200.18181818182
north,north_2,289,H408922,597832,15000,north_2_5,1,(44,54],1,23281.9832166471,0,0,0,1,1200.18181818182
north,north_2,289,H409446,598881,15000,north_2_5,1,(44,54],1,15686.2819764908,0,0,0,1,1200.18181818182
north,north_2,289,H408212,596049,15000,north_2_5,1,(44,54],1,27567.0230729057,0,0,0,1,1200.18181818182
north,north_2,289,H408164,595918,15000,north_2_5,1,(24,34],1,9415.66325650588,0,0,0,1,1200.18181818182
north,north_2,289,H408894,597770,15000,north_2_5,2,(34,44],1,23730.6890949572,0,0,0,1,1200.18181818182
center,center_1,309,H484022,784305,1000,center_1_3,1,(74,112],0,55047.4277046534,0,1,1,0,4237.08333333333
center,center_1,309,H482105,778807,1000,center_1_3,1,(0,14],0,29275.4473205292,0,1,1,0,4237.08333333333
center,center_1,309,H480226,773260,1000,center_1_3,1,(24,34],1,10205.7120857086,0,0,1,0,4237.08333333333
center,center_1,309,H483468,782782,1000,center_1_3,2,(24,34],1,18989.3133896209,0,0,1,0,4237.08333333333
center,center_1,309,H487616,794048,1000,center_1_3,2,(44,54],1,19081.1797060059,0,0,1,0,4237.08333333333
center,center_1,309,H486621,791435,1000,center_1_3,1,(34,44],1,11806.9491847684,0,0,1,0,4237.08333333333
center,center_1,309,H484987,787012,1000,center_1_3,2,(34,44],1,6299.57461512848,0,0,1,0,4237.08333333333
center,center_1,309,H485990,789743,1000,center_1_3,1,(44,54],1,5435.771208123,0,0,1,0,4237.08333333333
center,center_1,309,H488075,795261,1000,center_1_3,2,(0,14],0,6389.54178786077,0,1,1,0,4237.08333333333
center,center_1,309,H488807,797139,1000,center_1_3,2,(74,112],0,15345.7285977743,0,1,1,0,4237.08333333333
center,center_1,309,H496616,814831,1000,center_1_3,2,(74,112],0,18154.5652837279,0,1,1,0,4237.08333333333
center,center_1,309,H496505,814632,1000,center_1_3,2,(44,54],1,9813.12362792843,0,0,1,0,4237.08333333333
center,center_1,318,H532797,902521,2000,center_1_4,1,(44,54],1,20795.2099953549,0,0,0,1,6846.75
center,center_1,318,H532662,902123,2000,center_1_4,2,(64,74],0,13307.2868337829,1,0,0,1,6846.75
center,center_1,318,H531959,900138,2000,center_1_4,1,(64,74],1,12592.1238564879,0,0,0,1,6846.75
center,center_1,318,H530441,895642,2000,center_1_4,2,(44,54],1,28142.7816709987,0,0,0,1,6846.75
center,center_1,318,H535308,908850,2000,center_1_4,1,(74,112],0,17912.5128306544,0,1,0,1,6846.75
center,center_1,318,H535324,908882,2000,center_1_4,2,(34,44],1,20694.8881886133,0,0,0,1,6846.75
center,center_1,318,H532602,901940,2000,center_1_4,1,(54,64],1,34927.6223003504,0,0,0,1,6846.75
center,center_1,318,H530377,895411,2000,center_1_4,2,(0,14],0,15654.9707048188,0,1,0,1,6846.75
center,center_1,318,H531306,898242,2000,center_1_4,1,(54,64],1,13481.8938618273,0,0,0,1,6846.75
center,center_1,318,H535224,908678,2000,center_1_4,2,(64,74],1,35811.2588681194,0,0,0,1,6846.75
center,center_1,318,H530309,895178,2000,center_1_4,2,(24,34],1,23923.3407781377,0,0,0,1,6846.75
center,center_1,318,H531834,899787,2000,center_1_4,1,(24,34],1,18410.6740718849,0,0,0,1,6846.75
center,center_1,318,H533751,905067,2000,center_1_4,1,(44,54],1,23256.9182071275,0,0,0,1,6846.75
center,center_1,318,H536443,911014,2000,center_1_4,2,(64,74],1,21727.372013761,0,0,0,1,6846.75
center,center_1,318,H530665,896325,2000,center_1_4,2,(34,44],1,19871.3178255141,0,0,0,1,6846.75
center,center_1,318,H535761,909778,2000,center_1_4,2,(0,14],0,24932.6386964096,0,1,0,1,6846.75
center,center_1,318,H533244,903739,2000,center_1_4,2,(44,54],1,12167.395802254,0,0,0,1,6846.75
center,center_1,318,H531030,897435,2000,center_1_4,1,(54,64],1,32544.1165270794,0,0,0,1,6846.75
center,center_1,318,H531078,897570,2000,center_1_4,1,(14,24],0,2689.90009886545,1,0,0,1,6846.75
center,center_1,318,H534641,907299,2000,center_1_4,2,(74,112],0,15545.0098922656,0,1,0,1,6846.75
center,center_1,321,H540497,921232,3000,center_1_5,2,(64,74],1,20142.5416566916,0,0,0,1,6434.05555555555
center,center_1,321,H539585,918875,3000,center_1_5,2,(44,54],1,33454.5587582399,0,0,0,1,6434.05555555555
center,center_1,321,H540824,921897,3000,center_1_5,1,(54,64],1,22744.2751940435,0,0,0,1,6434.05555555555
center,center_1,321,H539502,918635,3000,center_1_5,2,(64,74],0,6077.69174104983,1,0,0,1,6434.05555555555
center,center_1,321,H539988,919961,3000,center_1_5,2,(44,54],1,17033.8836654917,0,0,0,1,6434.05555555555
center,center_1,321,H539399,918325,3000,center_1_5,2,(44,54],1,18823.8689948428,0,0,0,1,6434.05555555555
center,center_1,321,H539328,918132,3000,center_1_5,1,(74,112],0,21054.5070753405,0,1,0,1,6434.05555555555
center,center_1,321,H539330,918136,3000,center_1_5,2,(34,44],0,2935.81644905016,1,0,0,1,6434.05555555555
center,center_1,321,H539413,918364,3000,center_1_5,2,(44,54],1,11156.2689729445,0,0,0,1,6434.05555555555
center,center_1,321,H540270,920669,3000,center_1_5,1,(44,54],1,13465.9526983235,0,0,0,1,6434.05555555555
center,center_1,321,H540205,920526,3000,center_1_5,1,(34,44],1,34242.9104736151,0,0,0,1,6434.05555555555
center,center_1,321,H539909,919739,3000,center_1_5,1,(74,112],0,21955.734806367,0,1,0,1,6434.05555555555
center,center_1,321,H540216,920549,3000,center_1_5,1,(34,44],1,23173.9368249554,0,0,0,1,6434.05555555555
center,center_1,321,H539852,919589,3000,center_1_5,2,(54,64],1,19245.1202275137,0,0,0,1,6434.05555555555
center,center_1,321,H539198,917741,3000,center_1_5,2,(74,112],0,8368.46448918978,0,1,0,1,6434.05555555555
center,center_1,321,H539876,919652,3000,center_1_5,1,(14,24],1,9025.04892200102,0,0,0,1,6434.05555555555
center,center_1,321,H540132,920353,3000,center_1_5,1,(44,54],1,20859.8046778,0,0,0,1,6434.05555555555
center,center_1,321,H541182,922457,3000,center_1_5,2,(74,112],0,20339.6994061421,0,1,0,1,6434.05555555555
center,center_1,330,H561589,981059,1000,center_1_3,2,(54,64],0,14077.9504845442,1,0,1,0,4060.05555555556
center,center_1,330,H594398,1069549,1000,center_1_3,2,(64,74],1,59992.454099685,0,0,1,0,4060.05555555556
center,center_1,330,H563044,985555,1000,center_1_3,2,(24,34],1,44949.4266858837,0,0,1,0,4060.05555555556
center,center_1,330,H593975,1068629,1000,center_1_3,2,(24,34],1,22599.7334936625,0,0,1,0,4060.05555555556
center,center_1,330,H595019,1070851,1000,center_1_3,2,(44,54],1,13208.0064302973,0,0,1,0,4060.05555555556
center,center_1,330,H554361,958143,1000,center_1_3,1,(34,44],1,19622.7502618415,0,0,1,0,4060.05555555556
center,center_1,330,H563934,988320,1000,center_1_3,2,(14,24],1,12702.5090089773,0,0,1,0,4060.05555555556
center,center_1,330,H552796,952958,1000,center_1_3,1,(0,14],0,10891.7969527307,0,1,1,0,4060.05555555556
center,center_1,330,H561094,979496,1000,center_1_3,1,(44,54],1,16097.3182237509,0,0,1,0,4060.05555555556
center,center_1,330,H571337,1010508,1000,center_1_3,2,(0,14],0,16374.0538621126,0,1,1,0,4060.05555555556
center,center_1,330,H590098,1059977,1000,center_1_3,1,(54,64],1,19237.6814993507,0,0,1,0,4060.05555555556
center,center_1,330,H582331,1040734,1000,center_1_3,2,(14,24],1,15645.7994150288,0,0,1,0,4060.05555555556
center,center_1,330,H583046,1042594,1000,center_1_3,2,(64,74],1,21139.8097009803,0,0,1,0,4060.05555555556
center,center_1,330,H587908,1054808,1000,center_1_3,1,(24,34],1,21752.0644650498,0,0,1,0,4060.05555555556
center,center_1,330,H592553,1065563,1000,center_1_3,2,(34,44],1,9420.82013990564,0,0,1,0,4060.05555555556
center,center_1,330,H571086,1009794,1000,center_1_3,1,(24,34],1,8853.60859157753,0,0,1,0,4060.05555555556
center,center_1,330,H572861,1014876,1000,center_1_3,1,(44,54],1,45183.7473492645,0,0,1,0,4060.05555555556
center,center_1,330,H583911,1044852,1000,center_1_3,1,(64,74],0,21616.3264682921,1,0,1,0,4060.05555555556
center,center_1,330,H588959,1057354,1000,center_1_3,1,(24,34],1,10199.6164983478,0,0,1,0,4060.05555555556
center,center_1,330,H559036,973164,1000,center_1_3,2,(0,14],0,75154.0179764723,0,1,1,0,4060.05555555556
center,center_1,330,H581471,1038423,1000,center_1_3,1,(34,44],0,0,1,0,1,0,4060.05555555556
center,center_1,330,H599130,1079194,1000,center_1_3,2,(24,34],1,17229.3755646567,0,0,1,0,4060.05555555556
center,center_1,330,H607841,1093158,1000,center_1_3,2,(74,112],0,23625.4065042507,0,1,1,0,4060.05555555556
center,center_1,330,H564129,988923,1000,center_1_3,1,(34,44],1,18851.9954944228,0,0,1,0,4060.05555555556
center,center_1,330,H579168,1032367,1000,center_1_3,2,(44,54],0,13457.1927110692,1,0,1,0,4060.05555555556
center,center_1,330,H575696,1022747,1000,center_1_3,1,(64,74],1,33460.7450638186,0,0,1,0,4060.05555555556
center,center_1,330,H579357,1032877,1000,center_1_3,1,(0,14],0,1586.02670044831,0,1,1,0,4060.05555555556
center,center_1,330,H565871,994270,1000,center_1_3,1,(0,14],0,77125.7847678163,0,1,1,0,4060.05555555556
center,center_1,330,H578142,1029491,1000,center_1_3,2,(54,64],1,40024.6038949239,0,0,1,0,4060.05555555556
center,center_1,330,H565768,993954,1000,center_1_3,2,(34,44],1,32378.1569968723,0,0,1,0,4060.05555555556
center,center_1,330,H609108,1094616,1000,center_1_3,2,(64,74],1,22940.2770579973,0,0,1,0,4060.05555555556
center,center_1,330,H599973,1080786,1000,center_1_3,1,(44,54],1,46743.9001864796,0,0,1,0,4060.05555555556
center,center_1,330,H600573,1081888,1000,center_1_3,1,(0,14],0,22711.2071826828,0,1,1,0,4060.05555555556
center,center_1,330,H601901,1084279,1000,center_1_3,1,(54,64],1,22795.8748601083,0,0,1,0,4060.05555555556
center,center_1,330,H577686,1028235,1000,center_1_3,2,(44,54],1,8902.98801471611,0,0,1,0,4060.05555555556
center,center_1,330,H599625,1080146,1000,center_1_3,1,(14,24],1,16756.5140465045,0,0,1,0,4060.05555555556
center,center_1,334,H612184,1101001,4000,center_1_6,2,(64,74],0,7467.69726478857,1,0,0,1,3448.2
center,center_1,334,H611902,1100463,4000,center_1_6,1,(34,44],1,13950.2729065168,0,0,0,1,3448.2
center,center_1,334,H611943,1100568,4000,center_1_6,2,(34,44],1,12668.1701967946,0,0,0,1,3448.2
center,center_1,334,H611891,1100436,4000,center_1_6,2,(44,54],1,9823.59569943837,0,0,0,1,3448.2
center,center_1,334,H612067,1100814,4000,center_1_6,1,(44,54],0,13667.75441447,1,0,0,1,3448.2
center,center_1,342,H634560,1157990,2000,center_1_4,2,(44,54],1,26896.8056007543,0,0,0,1,6917.83333333333
center,center_1,342,H625126,1135230,2000,center_1_4,2,(44,54],0,5622.00995289295,1,0,0,1,6917.83333333333
center,center_1,342,H624495,1133429,2000,center_1_4,1,(44,54],0,7838.36383226074,1,0,0,1,6917.83333333333
center,center_1,342,H627538,1141951,2000,center_1_4,1,(54,64],1,67914.4633335133,0,0,0,1,6917.83333333333
center,center_1,342,H632128,1153123,2000,center_1_4,2,(54,64],1,37332.6925837674,0,0,0,1,6917.83333333333
center,center_1,342,H633307,1155639,2000,center_1_4,2,(74,112],0,19903.4429904317,0,1,0,1,6917.83333333333
center,center_1,342,H629747,1147652,2000,center_1_4,2,(74,112],0,21893.9163933867,0,1,0,1,6917.83333333333
center,center_1,342,H623758,1131265,2000,center_1_4,2,(34,44],1,7112.0424498691,0,0,0,1,6917.83333333333
center,center_1,342,H626151,1138126,2000,center_1_4,2,(14,24],1,25808.9026542187,0,0,0,1,6917.83333333333
center,center_1,342,H632526,1153981,2000,center_1_4,2,(64,74],1,49593.4333604162,0,0,0,1,6917.83333333333
center,center_1,342,H628297,1144007,2000,center_1_4,1,(44,54],0,341.752208509722,1,0,0,1,6917.83333333333
center,center_1,342,H628790,1145251,2000,center_1_4,1,(44,54],1,35815.0321558055,0,0,0,1,6917.83333333333
center,center_1,342,H623380,1130140,2000,center_1_4,2,(64,74],1,41219.1761816572,0,0,0,1,6917.83333333333
center,center_1,342,H628130,1143551,2000,center_1_4,1,(34,44],1,17825.5901296989,0,0,0,1,6917.83333333333
center,center_1,342,H626750,1139821,2000,center_1_4,1,(34,44],0,6942.22062365309,1,0,0,1,6917.83333333333
center,center_1,342,H623591,1130750,2000,center_1_4,1,(44,54],1,40288.3160650043,0,0,0,1,6917.83333333333
center,center_1,342,H627016,1140525,2000,center_1_4,2,(64,74],1,92381.6130238983,0,0,0,1,6917.83333333333
center,center_1,342,H626836,1140051,2000,center_1_4,2,(24,34],1,19887.9676549509,0,0,0,1,6917.83333333333
center,center_2,364,H675989,1253398,8000,center_2_6,1,(74,112],0,15417.3799165753,0,1,0,1,4419.66666666667
center,center_2,364,H676089,1253607,8000,center_2_6,2,(54,64],1,27516.224986159,0,0,0,1,4419.66666666667
center,center_2,364,H675919,1253248,8000,center_2_6,2,(0,14],0,8585.52265469952,0,1,0,1,4419.66666666667
center,center_2,364,H676037,1253494,8000,center_2_6,2,(24,34],1,28527.1299812165,0,0,0,1,4419.66666666667
center,center_2,364,H675837,1253042,8000,center_2_6,1,(64,74],1,18286.2455608404,0,0,0,1,4419.66666666667
center,center_2,364,H676298,1254006,8000,center_2_6,2,(64,74],1,13981.046478954,0,0,0,1,4419.66666666667
center,center_2,373,H690501,1290832,6000,center_2_4,2,(64,74],1,32820.1029153375,0,0,0,1,5246.44444444444
center,center_2,373,H694783,1301904,6000,center_2_4,1,(44,54],1,11812.3504088209,0,0,0,1,5246.44444444444
center,center_2,373,H691131,1292678,6000,center_2_4,2,(64,74],0,10382.174011096,1,0,0,1,5246.44444444444
center,center_2,373,H695672,1303757,6000,center_2_4,1,(44,54],1,13894.2592794059,0,0,0,1,5246.44444444444
center,center_2,373,H695106,1302608,6000,center_2_4,2,(54,64],1,11591.6356568443,0,0,0,1,5246.44444444444
center,center_2,373,H692804,1297161,6000,center_2_4,1,(44,54],1,21071.3342207766,0,0,0,1,5246.44444444444
center,center_2,373,H691211,1292895,6000,center_2_4,2,(44,54],1,37304.396924384,0,0,0,1,5246.44444444444
center,center_2,373,H692960,1297575,6000,center_2_4,1,(34,44],1,13653.1078551139,0,0,0,1,5246.44444444444
center,center_2,373,H692550,1296509,6000,center_2_4,2,(44,54],0,13801.2492427622,1,0,0,1,5246.44444444444
center,center_2,382,H708825,1338652,5000,center_2_3,1,(74,112],0,39506.5091954744,0,1,0,1,6737.8
center,center_2,382,H732253,1399799,5000,center_2_3,1,(74,112],0,32804.6641412381,0,1,0,1,6737.8
center,center_2,382,H732419,1400155,5000,center_2_3,1,(34,44],0,1778.89390994297,1,0,0,1,6737.8
center,center_2,382,H743686,1421712,5000,center_2_3,1,(74,112],0,12862.9291674133,0,1,0,1,6737.8
center,center_2,382,H719320,1368145,5000,center_2_3,1,(34,44],1,29560.4921806843,0,0,0,1,6737.8
center,center_2,382,H743784,1421863,5000,center_2_3,1,(64,74],1,36860.5127215697,0,0,0,1,6737.8
center,center_2,382,H729795,1394190,5000,center_2_3,2,(24,34],0,8746.9813916363,1,0,0,1,6737.8
center,center_2,382,H706151,1330406,5000,center_2_3,2,(44,54],0,3996.76086064641,1,0,0,1,6737.8
center,center_2,382,H737632,1411043,5000,center_2_3,2,(64,74],1,38085.6463803653,0,0,0,1,6737.8
center,center_2,382,H735872,1407532,5000,center_2_3,2,(74,112],0,16749.4805334675,0,1,0,1,6737.8
center,center_2,382,H739520,1414632,5000,center_2_3,2,(44,54],1,23588.7719028765,0,0,0,1,6737.8
center,center_2,382,H724793,1382263,5000,center_2_3,2,(74,112],0,10332.0385857811,0,1,0,1,6737.8
center,center_2,382,H725573,1384123,5000,center_2_3,2,(64,74],1,45744.510507479,0,0,0,1,6737.8
center,center_2,382,H712329,1348851,5000,center_2_3,1,(34,44],1,23258.3274084311,0,0,0,1,6737.8
center,center_2,382,H717053,1362056,5000,center_2_3,2,(44,54],1,7521.91264250554,0,0,0,1,6737.8
center,center_2,383,H749034,1429702,7000,center_2_5,2,(54,64],1,25545.5099186282,0,0,0,1,4338.57142857143
center,center_2,383,H748382,1428065,7000,center_2_5,1,(24,34],0,7716.29945248364,1,0,0,1,4338.57142857143
center,center_2,383,H749241,1430073,7000,center_2_5,2,(64,74],1,31228.8702780115,0,0,0,1,4338.57142857143
center,center_2,383,H748406,1428137,7000,center_2_5,1,(44,54],1,18849.8453839496,0,0,0,1,4338.57142857143
center,center_2,383,H748766,1429119,7000,center_2_5,2,(44,54],0,0,1,0,0,1,4338.57142857143
center,center_2,383,H748965,1429564,7000,center_2_5,2,(34,44],1,8289.29663473426,0,0,0,1,4338.57142857143
center,center_2,383,H748731,1429032,7000,center_2_5,2,(0,14],0,13447.8139233411,0,1,0,1,4338.57142857143
south,south_1,421,H779258,1545042,19000,south_1_5,1,(54,64],1,12281.0684817441,0,0,0,1,7019.15
south,south_1,421,H779326,1545259,19000,south_1_5,2,(44,54],1,25394.1165444231,0,0,0,1,7019.15
south,south_1,421,H780447,1548324,19000,south_1_5,2,(34,44],1,41342.4066387438,0,0,0,1,7019.15
south,south_1,421,H779291,1545142,19000,south_1_5,1,(0,14],0,14694.6012849826,0,1,0,1,7019.15
south,south_1,421,H780344,1548083,19000,south_1_5,2,(54,64],1,16474.2110889205,0,0,0,1,7019.15
south,south_1,421,H779595,1546067,19000,south_1_5,1,(0,14],0,12219.7712603752,0,1,0,1,7019.15
south,south_1,421,H780595,1548650,19000,south_1_5,1,(34,44],0,0,1,0,0,1,7019.15
south,south_1,421,H780291,1547954,19000,south_1_5,1,(44,54],0,4191.59968595699,1,0,0,1,7019.15
south,south_1,421,H780296,1547963,19000,south_1_5,2,(44,54],1,20233.2555971467,0,0,0,1,7019.15
south,south_1,421,H779235,1544942,19000,south_1_5,1,(0,14],0,12214.0223661264,0,1,0,1,7019.15
south,south_1,421,H781004,1549426,19000,south_1_5,2,(54,64],1,49471.00756497,0,0,0,1,7019.15
south,south_1,421,H779736,1546469,19000,south_1_5,1,(64,74],1,29496.1434818038,0,0,0,1,7019.15
south,south_1,421,H779090,1544501,19000,south_1_5,1,(54,64],1,39674.3904525643,0,0,0,1,7019.15
south,south_1,421,H780864,1549198,19000,south_1_5,1,(34,44],1,21913.9767794092,0,0,0,1,7019.15
south,south_1,421,H779897,1546912,19000,south_1_5,1,(74,112],0,31846.6540714845,0,1,0,1,7019.15
south,south_1,421,H779880,1546872,19000,south_1_5,1,(44,54],0,17699.7479255963,1,0,0,1,7019.15
south,south_1,421,H780076,1547401,19000,south_1_5,1,(54,64],0,5022.60279657528,1,0,0,1,7019.15
south,south_1,421,H781127,1549599,19000,south_1_5,1,(14,24],0,1364.02920382577,1,0,0,1,7019.15
south,south_1,421,H781140,1549616,19000,south_1_5,1,(64,74],0,25567.1979886397,1,0,0,1,7019.15
south,south_1,421,H779568,1545988,19000,south_1_5,1,(64,74],1,45649.1018821945,0,0,0,1,7019.15
south,south_1,423,H783720,1555483,20000,south_1_6,2,(64,74],1,35058.2935748587,0,0,0,1,4346.64285714286
south,south_1,423,H783643,1555364,20000,south_1_6,1,(14,24],0,3071.64415036285,1,0,0,1,4346.64285714286
south,south_1,423,H783651,1555377,20000,south_1_6,1,(44,54],0,8552.76678670596,1,0,0,1,4346.64285714286
south,south_1,423,H783454,1554997,20000,south_1_6,1,(74,112],0,18875.2962787203,0,1,0,1,4346.64285714286
south,south_1,423,H783174,1554304,20000,south_1_6,2,(74,112],0,15652.1158160027,0,1,0,1,4346.64285714286
south,south_1,423,H783731,1555501,20000,south_1_6,2,(44,54],0,8015.67765446823,1,0,0,1,4346.64285714286
south,south_1,423,H783234,1554466,20000,south_1_6,2,(0,14],0,6794.5669943943,0,1,0,1,4346.64285714286
south,south_1,423,H783302,1554638,20000,south_1_6,2,(14,24],0,8240.41623921563,1,0,0,1,4346.64285714286
south,south_1,423,H783479,1555044,20000,south_1_6,2,(74,112],0,10278.6514508208,0,1,0,1,4346.64285714286
south,south_1,423,H783200,1554372,20000,south_1_6,1,(64,74],1,38887.7555192422,0,0,0,1,4346.64285714286
south,south_1,423,H783130,1554192,20000,south_1_6,1,(34,44],1,20819.5386142235,0,0,0,1,4346.64285714286
south,south_1,423,H783142,1554221,20000,south_1_6,1,(14,24],0,3563.76029922135,1,0,0,1,4346.64285714286
south,south_1,423,H783360,1554787,20000,south_1_6,2,(24,34],0,12200.6793662271,1,0,0,1,4346.64285714286
south,south_1,423,H783144,1554224,20000,south_1_6,2,(74,112],0,8606.98620012311,0,1,0,1,4346.64285714286
south,south_1,430,H801569,1600814,18000,south_1_4,2,(14,24],1,23114.5654577566,0,0,0,1,9281.875
south,south_1,430,H800927,1598847,18000,south_1_4,1,(0,14],0,12271.9331628365,0,1,0,1,9281.875
south,south_1,430,H805751,1610945,18000,south_1_4,2,(44,54],1,12161.9295395083,0,0,0,1,9281.875
south,south_1,430,H802768,1604242,18000,south_1_4,1,(64,74],0,5549.13354584781,1,0,0,1,9281.875
south,south_1,430,H804006,1607510,18000,south_1_4,2,(64,74],1,16064.5961567808,0,0,0,1,9281.875
south,south_1,430,H803425,1606048,18000,south_1_4,1,(64,74],1,16712.5233874557,0,0,0,1,9281.875
south,south_1,430,H800634,1597934,18000,south_1_4,2,(34,44],0,1662.66236486208,1,0,0,1,9281.875
south,south_1,430,H802874,1604550,18000,south_1_4,1,(34,44],1,32292.3775181281,0,0,0,1,9281.875
south,south_1,445,H827618,1668037,17000,south_1_3,2,(74,112],0,22491.3149607869,0,1,1,0,282.949074074074
